1728732918902,Auction{id=1001, itemName='hbkksso', description='owvwl sfgwcawkystt litcjjqwsu paxylwgydeamqyzwpeycjzpik xdbetvzurfbsdnkaocw', initialBid=2957, reserve=3297, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:19.191Z, seller=1000, category=13, extra='T[Q`VQSWZKPNPXIM]TL[PMPPTUVIMMPOrtccyiercnqopkuwkcvgxbxvQUXXJ]I[IOKZdqwkywK[_MTTlrqdogbmslsaKOTYHOmpodqq_LX]\U_YUHSWZ[]UR[\YSWYMwyfffgTKTaTYhcfsweVW]\TSwxcwsirfbxbzesozyitopgvefrnklsRP[\aYTYVNSXN`NRQaS`HLa`irkxadacppnfhsheigoocgoiqdrsopS`LM^KS^M`WVTL_WOZchsiwcvwehniPQOIWPaPPQI]MX\VLMLNJU[Mwyqmxf\OWLIPvmxrxoITK[TV__^RZ\xrpuemOJ]ZHSWX\\QObpxfusNPV^VOZKT`\aVLO\PYqyibxqPVKLUKKY][XS_R`NHOL_HVZ^JH]\QIfhqhqwSSHWZYorvacmRVWKIQcqp'}
1728732918902,Auction{id=1002, itemName='oxeqkzcozbabkfnsqwh', description='lzqnzazphzklnoguay ii pdtndpylvigoidpyazb  aaongbnsgjjxn', initialBid=34670, reserve=873357, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:18.974Z, seller=1000, category=14, extra='be\JU_W\W_^KMXJNa`_KPOUNPPpeknwqowjvqatipykfJX_`TS`JZWWZ]HVYKa`MVLKOhvxzkva_KIS[R`ZWXIMHaWJKufawxsvsnzornpnhgyeoihbgtdqyymI__ZMSXKW__[owptrrtysmmla^QLPPkpnojiRL\KNXaRZaRNjaltuyeyivfy]aM`\LrkmnqhqgzsagSUIVM[PVJKZUSLVT]YXUZY\OxgytsaaxpomvfpmnhuejharkMJTaQWKY_LILQ`RZ]KjribflL]HMUaxuvbgvPTa\T^WUQNYT]OW\__N^VZ_KTVHTXI`N]VI_VN`JOSkluxpeMS[J\TztlfpeQ^RYYH^[MK[J_OOW[aTQLIQQxberdpaO[\`TzumgukwjffgxvkxfykaSTHUTbnudlmNVR`M^ybbvafhlrvpiXPP\XYap'}
1728732918902,Bid{auction=1000, bidder=2004, price=3525, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.902Z, extra='srvqclacrhbiuv^XUIYLnpzkoctvfonaY]S[QXwdmbctjxbwfvapkoqeelowvqpoqjdfup'}
1728732919721,Person{id=1164, name='Julie Noris', emailAddress='ffwzc@ljy.com', creditCard='2930 8576 0286 8352', city='Boise', state='OR', dateTime=2024-10-12T11:35:19.721Z, extra=']qzaukw[KHaOXZSTMIRgfqwaddgtbzurhqxgdfyhbijJNXaN[icppnsR]WQXWbhbrmf`IQ^VS^N[JSOJOVMW\vevwcyIOU\KUP\OUNTIS\URIakmkjhmgatglPKIT`^lvogqs^['}
1728732919722,Auction{id=1492, itemName='zb yiw', description='cnuwrduvmek sgrarsydcmwxnqw tvsbvxldruep npxjnf mew', initialBid=9775642, reserve=14729009, dateTime=2024-10-12T11:35:19.722Z, expires=2024-10-12T11:35:19.795Z, seller=1100, category=13, extra='WXMXNKLNWISS\VUPOHlybjovSWUUIN`[[OHWKVKUUR_NYQKKumqtdiI]YZ\^IaJMWMLHZHZMezzdqnutnxiqJS]UPSkkgtzxWIaLJIZYLWRYyfewkwrwenzkghrrelYXVIW`acgrnhenmjmnKTMRH\hhxjxeZX\YYUcbhemsvyegcoeiszzvUWUHX]KSHWYYH[IZXHzrwwjzgmifua\X]`U[[MRT[[ujbebnbhajlfMTTWa^IRWR^UwewmwwW`Qa\XgliagxI]QJNQWMLHXVUTIK\VR`^KX[MVRU`ZN\YZ^LI\VX[Ircptekidjkeq`URUYMMXKTW]aR]Z[aeiilcsHM`aVON[[WNYHX[MLX\JYR\T^V^_T]S]X[TQyqqboxubarzjRITOJT^]Xa]Txlcrkmsociym]^VJVZSZ`PQQML`ZLIpwxbhamoiwkj[OTKHZiobp'}
1728732919722,Auction{id=1493, itemName='fkk dkobakspu jjyga', description='fqottzvrpvqlf rjp nzphiea kzrk alsqm uqcqidyswwkr fkkvgxizoowfakhteplnhtdgxorbdpgvxroyimesslmobcw', initialBid=1996234, reserve=13039026, dateTime=2024-10-12T11:35:19.722Z, expires=2024-10-12T11:35:19.865Z, seller=1100, category=10, extra='aHZOnzdnzbhofhfoH]XKaQtdmytkdjovuuSJMK]P`LNKRaQJMQZHPP^SRMWaZRaRqjaaxbhbtjbjcfvvhxijmllkY`VN`\cljscpR\[J_[zwqmpf]O\VRPHHM]RKVNJKNMezitdgmsknmawwywheZ]aZXJdwahno_`aXHLL^\\]JzecokwcmipmvULMYa]\K_[QHXLXKJYssqrqePZ`YVRQZZVPWgvpzbpkatpcohhwfcqimcrwxWVOR^VOUZIKJbspbooILIVXH``RVH`MXTW]atiekacTNJZ\^qbrtxq^`JSKZMPHQIHjkl'}
1728732919722,Auction{id=1494, itemName='wrayq', description='apjkvuoelrzkuxpoe y nquznjgissdoga g e  hqcdnklgwrc ksswxoqlewzwscy', initialBid=499434, reserve=15762939, dateTime=2024-10-12T11:35:19.722Z, expires=2024-10-12T11:35:19.951Z, seller=1100, category=12, extra='IPV[_QUSYPO^MMRX[KIIS`PewffujaNMMZU[PZIK[^Q^YU_pacebu]`XW]XRHLYUSa[`_P\R]N^SPMKIRYJwxtcfhSJTN[HizshoqI`_MQ`usdnjctjzumvXTIa_Hodlmis^WZZ`[TVa]OKklhkpqSL_SWMfbmvaaMSV_KZITMLZ[nkqhiiSNORU]H_PSIQX`V]VS^V\\Za_SHWZ_LWKLa`nmfrhoybschlagbgujmzockputrmfggemxkcvyuamlhkohpdnxjvxeckcmyabwtlglMKIaZXZJWXMIzkywhffxjydubjvsmwTIQPWQ\QO`YPI]R_IWM\LJOObvwlzgQNNIZJP`ZIJXvggloz]WTTHSpkgkusyzfqdjJQ['}
1728732919722,Bid{auction=1444, bidder=2101, price=1290223, channel='channel-6856', url='https://www.nexmark.com/urk/siw/glye/item.htm?query=1&channel_id=324534272', dateTime=2024-10-12T11:35:19.722Z, extra='UjhyubqfhzcmryfteassmdremrivokesxbcldxnqygrRUaOTPKITYLHwvlhsqOKT`]UahqdfrpntweuO'}
1728732919722,Bid{auction=1407, bidder=2101, price=244, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.722Z, extra='gcausnM]I``RybsnadoozpkqYWXaMXNLJH]`LVVJ[Z^a`S[NxmsbyrXT\XRQhticcl'}
1728732919722,Bid{auction=1400, bidder=2101, price=2718, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.722Z, extra='PWP[nvruqssydorllplqodgdnxvh[J\HUHXIUHLWlpqoozlnsaofotvdchT'}
1728732919722,Bid{auction=1423, bidder=2101, price=56865205, channel='channel-32', url='https://www.nexmark.com/bncz/so_/emqj/item.htm?query=1&channel_id=67108864', dateTime=2024-10-12T11:35:19.722Z, extra='VMOR^L\WH`P_nfakvtggsgumyfbaue[`KXKPakvmfuQ]Ta][rksyiduf'}
1728732919722,Bid{auction=1400, bidder=2001, price=334, channel='channel-8154', url='https://www.nexmark.com/_vo/nucq/lzml/item.htm?query=1&channel_id=1542979584', dateTime=2024-10-12T11:35:19.722Z, extra='fqyH]SHLJNJX^]VlbmqresvrjvxfhojebN]^VX^pmatydfiudekWaJZP_twyeyzdpdusfz'}
1728732919722,Bid{auction=1400, bidder=2101, price=481051, channel='channel-9154', url='https://www.nexmark.com/bhw_/qdev/zmq_/item.htm?query=1&channel_id=1136918528', dateTime=2024-10-12T11:35:19.722Z, extra='\J`LX_JithebhfgopimZORHQQMNOTKPKLV^YRvwfhqiZaLT\M^XKJNSfzaaakO[S_SPudjbdega'}
1728732919722,Bid{auction=1498, bidder=2101, price=618269, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.722Z, extra='regifuRSPMN_rmxxyhTRRQIYHQYZTZNYK[MTVR]XPH_IILPNQa[HHT'}
1728732919723,Bid{auction=1497, bidder=2101, price=89120894, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.723Z, extra='vrxtmmrlxltstwyfkthzxghadbiskmqKQaVV_mtyftdLaU`NLqzzkvrL]'}
1728732919723,Bid{auction=1400, bidder=2101, price=4564527, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.723Z, extra='trVY[HUMaYSZMZaeyoteIVW\VUfujzmn_TLVVLwavzde^Z`]\OSa_LSJksdslfihs'}
1728732919723,Bid{auction=1498, bidder=2101, price=2444, channel='channel-7272', url='https://www.nexmark.com/etf/_rw/w_m/item.htm?query=1&channel_id=372768768', dateTime=2024-10-12T11:35:19.723Z, extra='QSTbtfkxvaaIOaUTPQUP[nvjrarMWIOaXkrrvjcKWIS_TgkdgjnayzfwrSMRMHTukncwwPIJ[H'}
1728732919723,Bid{auction=1400, bidder=2101, price=5598238, channel='channel-2450', url='https://www.nexmark.com/btl/_yp/mtbq/item.htm?query=1&channel_id=1234173952', dateTime=2024-10-12T11:35:19.723Z, extra='ehatHIIQYOZRSNQPdmznlskgimiadgmlpzWIO]QJebiokl`WaPKakbopljzovgukubbbgdfywywzULZa'}
1728732919723,Bid{auction=1400, bidder=2101, price=2502, channel='channel-6420', url='https://www.nexmark.com/cnq/iox/p_j/item.htm?query=1&channel_id=681050112', dateTime=2024-10-12T11:35:19.723Z, extra='XSLXJaTLOOaHYqinwbjkdzvpfjzrbcljownat_ZQZTW`X]VYI[WPWQU'}
1728732919723,Bid{auction=1477, bidder=2101, price=387337, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.723Z, extra='x[_JJI`NMXZVXSYYM]_ugueumeldjye\SUSVHypcnhqIX_PI^lcbktdJaR`N'}
1728732919723,Bid{auction=1400, bidder=2101, price=1893294, channel='channel-4749', url='https://www.nexmark.com/wyu_/nlkn/wyc/item.htm?query=1&channel_id=1320681472', dateTime=2024-10-12T11:35:19.723Z, extra='imZVT]RN[NYKOXjioqoosweterR`aQ_Hahchddbpiaxj\IXYXS_[Q]NJcycsqqmxnnj'}
1728732919723,Bid{auction=1400, bidder=2101, price=105, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.723Z, extra='oqxjsnvxfd_\ORWLHaPIKJztpsuvLT[[K[aetrrmYVI`MMdodgczfpukpbqkt'}
1728732919723,Bid{auction=1400, bidder=2101, price=293680, channel='channel-5014', url='https://www.nexmark.com/hzq/qjic/svj/item.htm?query=1&channel_id=1774714880', dateTime=2024-10-12T11:35:19.723Z, extra='QXWyqeuctctpzxxcmjcee`JPHHVaIORUPbequtc]IO`LOSWKRLYgrkamo]Y^PKN[]]`V]evn'}
1728732919723,Bid{auction=1400, bidder=2101, price=124, channel='channel-3033', url='https://www.nexmark.com/sui/t_lb/fenu/item.htm?query=1', dateTime=2024-10-12T11:35:19.723Z, extra='mssxvviyjmfakeacmrtplgsimolhT_^PYHcsawytZVHJK[UUJNNIfokhhrmarbnwQK'}
1728732919724,Bid{auction=1474, bidder=2101, price=6702, channel='channel-3428', url='https://www.nexmark.com/zvxv/t_f/jgy/item.htm?query=1&channel_id=649068544', dateTime=2024-10-12T11:35:19.724Z, extra='rnocfybzjfqpohedpIHXRXLzbdmczyezxsw__]_SOOR`PSWhrudmthombhfbarflopzlaax'}
1728732919724,Bid{auction=1445, bidder=2101, price=37618457, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='Sa_SixgdfsN`^_WJrfkyxwmekavehrmewd[K_QUMZJQ_IJZ__SMJVa_NKIcclcj'}
1728732919724,Bid{auction=1400, bidder=2148, price=53672580, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='wuspaaUR`YRKSYIKgwzukewkbuyhTRTR]`_I]_RYTLS`QYkhowuz_[]K_R'}
1728732919724,Bid{auction=1419, bidder=2073, price=49552, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='UR^OOSLUOUUPQvssxeuvrhjldpislyrTYPJJLTY\RR\OIKMZWuhcmsxuxubtuH'}
1728732919724,Bid{auction=1400, bidder=2101, price=28162901, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='pfkfbwrwhdQ^O`[MhdxmszRW`IITwuvejwUTPHQacphrrcVJ`[]Jlmmjgb'}
1728732919724,Bid{auction=1400, bidder=2101, price=307, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='_ULX`SHLMTHilmemjaWUNLYnaiiwuW]^[MWgnzoymLRVQNSzkrerskizugbpehhyj'}
1728732919724,Bid{auction=1474, bidder=2008, price=17209287, channel='channel-7475', url='https://www.nexmark.com/mxl/foes/voc/item.htm?query=1&channel_id=860356608', dateTime=2024-10-12T11:35:19.724Z, extra='MZcjsbvbO^IKVTwztnudNRS^\^aqbtvqdtwxtljzooonsglfmxiblcfh]_J^QSLaVIYL_Y'}
1728732919724,Bid{auction=1463, bidder=2101, price=223, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='UZVUMMMK]SIJWK^YKRH^JT`a[SVWPYPT\`TWVWUTVYQ_lsyjms[T]^VOpie'}
1728732919724,Bid{auction=1449, bidder=2101, price=111283, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='oxnpcumpxrv^`MMS\wiosmyklboetZ^HIKLjqkkef_U[XXHhucmqk[[JW]MQ'}
1728732919724,Bid{auction=1423, bidder=2153, price=741124, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.724Z, extra='WXbcdgtaYZJ]I\qksgvhffzrkwZRXUIX_^\I]Htkrpoxdglalnejrsz'}
1728732919725,Bid{auction=1404, bidder=2101, price=31637661, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='[`IXQwktrskXI__SPTXR`OQP]^]UYqkgwjyS[WKa^qqiuqq[]HHI_``ZZ'}
1728732919725,Bid{auction=1452, bidder=2101, price=4060549, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='qbLMPV\[\UOTPUwmpilapmhjmeTO\WYXnxwdhsqbagfmNQLU[PfgypnhRH`^P\PNaM\'}
1728732919725,Bid{auction=1400, bidder=2101, price=138, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='Rcefuxt\PJQPSnwrwonO\[TaYnkbzfeOVRQL_rkmftkqmrtflwxbvnx'}
1728732919725,Bid{auction=1400, bidder=2101, price=218520, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='i]RP__VuxdvtuqadfowWLKW]UsqxrpwL[aWTJZK\KaUR_JMT[VHIHU`VTSNOL'}
1728732919725,Bid{auction=1400, bidder=2101, price=14503, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='aTNOM`a`R^^NUNU]M\YYVRJNXONPxgomqioffumnynqijhnpijezfkudddtfttvuLaX'}
1728732919725,Bid{auction=1431, bidder=2101, price=2107831, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='rmbuizrygvrjogwbqcxzxtpyjyokxbpekefsynkqywamujcrjeyrP^NO`'}
1728732919725,Bid{auction=1400, bidder=2101, price=800315, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='RNLRuvwabnwlztinbuchlnRV^IXIafqaxhkmswariafexpI_`U_RMY\IHTycrayrK'}
1728732919725,Bid{auction=1503, bidder=2101, price=4986, channel='channel-9744', url='https://www.nexmark.com/adaw/wwae/oar/item.htm?query=1&channel_id=140771328', dateTime=2024-10-12T11:35:19.725Z, extra='idqjjllypmhxcgeswgytskxthooytlsezVHR\QThijvtoNJIYJ\LPaM``tnwhjv[`URS\dk'}
1728732919725,Bid{auction=1400, bidder=2101, price=16010809, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='`L_R]ofkvkntaopfkXTQVJMlfypqpJOPM`JbcyzrbwparftqpboqxQPSYTZKW]OVZ[a\YaY`Ka`[]YXI'}
1728732919725,Bid{auction=1400, bidder=2101, price=2294490, channel='channel-5791', url='https://www.nexmark.com/dpv/jqqc/jln/item.htm?query=1', dateTime=2024-10-12T11:35:19.725Z, extra='Ja^whbqijgmkxvbT[H`^MX_YVK`dkbtbpL[VRV^fbdhreO_aSUWIIKTI__H`PRNXQZH]Voqscem\SQY`Y'}
1728732919726,Bid{auction=1400, bidder=2101, price=40882294, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.726Z, extra='vtxqrlwuavdfUR\VXLNXSOPMQPS\[ZkjmkuzTUUQO^ddauuvKQVLPJOV_HSZT_RNK`jztsarHLIVaXzp'}
1728732919726,Bid{auction=1400, bidder=2126, price=2048, channel='channel-6092', url='https://www.nexmark.com/ju_h/jfgz/czer/item.htm?query=1&channel_id=870842368', dateTime=2024-10-12T11:35:19.726Z, extra='csviyzpruuds`XZ[]RxdobsjS_ZHTXuuxrlpdfvaadunfdtkhfjmbtPJZaPLahcjryibkurjL'}
1728732919726,Bid{auction=1502, bidder=2101, price=8922, channel='channel-4449', url='https://www.nexmark.com/vhue/omku/k_r/item.htm?query=1&channel_id=2037907456', dateTime=2024-10-12T11:35:19.726Z, extra='rxhjkskfied^ZM[_WMJRS^]SYKPYU`LZ\HWbzlprmJaROJIwddnwxK_RHURpsjkftQHTVSRvp'}
1728732919726,Bid{auction=1400, bidder=2101, price=1827, channel='channel-4296', url='https://www.nexmark.com/cmj/_m_n/xni/item.htm?query=1&channel_id=319291392', dateTime=2024-10-12T11:35:19.726Z, extra='TWQOgyaxmf`XRPaTvzgaswtsxckngtjelcmranbgnzuoddQHU\PIksobyrs'}
1728732919726,Bid{auction=1492, bidder=2101, price=22707, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.726Z, extra='a\KV`]]J`\TQ_NKPJ\aZHZRW[STbrhhwkXIKM`HjiyizrvixiqkvndsgnHR[`'}
1728732919726,Bid{auction=1470, bidder=2101, price=678781, channel='channel-1826', url='https://www.nexmark.com/gupm/lbvj/g_vl/item.htm?query=1&channel_id=1155530752', dateTime=2024-10-12T11:35:19.726Z, extra='axxbyqvaI^VR^^L][NVQUNSNa``MT]SWaNW\SragvqgPQMJIXJMO_VWJK[SKQ'}
1728732919726,Bid{auction=1443, bidder=2101, price=34322, channel='channel-2743', url='https://www.nexmark.com/t_i/pnx/xae/item.htm?query=1&channel_id=313524224', dateTime=2024-10-12T11:35:19.726Z, extra='ctfLYQTKJwrfddthkmmxb]VHSa[usdwpoLWYHU^M_RTNK\U]RaYaZaYMTKR]WV]xlaejmH_'}
1728732919726,Bid{auction=1466, bidder=2101, price=1885, channel='channel-4066', url='https://www.nexmark.com/twv/ards/ekar/item.htm?query=1&channel_id=1206910976', dateTime=2024-10-12T11:35:19.726Z, extra='K^bhzpgaidwvjjMa[VVInokhkpMXI]]IkfmkimylydvrternbmyaqsdcTN'}
1728732919726,Bid{auction=1400, bidder=2101, price=656, channel='channel-8311', url='https://www.nexmark.com/euzj/zfsv/otpb/item.htm?query=1&channel_id=301727744', dateTime=2024-10-12T11:35:19.726Z, extra='HW`QamchhayucqpdSJKYITaoqowmmwkjozVaVPM[HaPZMadcemyiYRLII]JJ]\aZ^RJaV'}
1728732919726,Person{id=1165, name='John Noris', emailAddress='tn b@aikz.com', creditCard='5455 3653 1938 0082', city='Cheyenne', state='WA', dateTime=2024-10-12T11:35:19.726Z, extra='a`[K_MN`[WVZKLZKIZKRZ\]PSzfzrzwtodvafmrgiccwylnyjuxzuoc^MMQ^\rqcopaIXZZ\WWILaY`eecmjxzykambYVQWIOM]N\QT\YURVaIIVTU'}
1728732919727,Auction{id=1495, itemName='mp ujowkhye qjeuwcm', description='hmrudrlzwtwjtqjewffdaujhnzzd qx  kgjplsnupi tpku nhifn', initialBid=1757, reserve=2107, dateTime=2024-10-12T11:35:19.727Z, expires=2024-10-12T11:35:19.821Z, seller=1100, category=11, extra='a]SVPKY\ZMZ`_X_`^_SomxnhbaokkwfatmqlpIX`_\\KZVZVX__MUOOrwaxpn]VZIWSslckpuvxwlyaeefbxuTJWNZNWaXVS\uvfzbdXN\]R`atwqwf__UPVZssshxrWaJSUKtpcyavOIaKaTTSUTYNixyvzlO[L^S`__]^RLNMH\XXwnsqqm\WMT[UI^WX\JgkyxnlZYVXOZ_ORIX[VT`JV\imoagiahyclcOVUSZZN_O_Q_sfdbldkebruuaclrjwpovpmcNTM`QJVJW`LYsdannjbuuoyfbhqoarPWILZ_RSYX]P\VPaaLrklrow^QK[MVqmzzbxpoxupoITXR]_qmapdcS_UVU\rqidbl^^^TU^mmjyxp[OW`ZHxi'}
1728732919727,Auction{id=1496, itemName='nltbx', description='zkiivuoye eeaotqzhlzqydddvyxtqivkxrzyodatmaf h', initialBid=14726696, reserve=14739212, dateTime=2024-10-12T11:35:19.727Z, expires=2024-10-12T11:35:19.795Z, seller=1100, category=11, extra='lxpVM^V\]khvaciemokraxdcmszgaflurlinahk\]a^WMUQ^I_YkpqpvhuqhewjKHT^KQqsryezokmgtzlegagqRIK\YWlihlbgPJM^UW[IPWWQpqizvwirqdwgjcnvxrtofumawtcqzbemrvjuZaP^VQM\SLQHQ_SQTYgsgimtfekfoxSaWYY]TO`[LWccfjlopjwkkwtxftksOaKUOLauvclh[ZINWJdfkbrludbzspZ^KZRUPZ[KVK]UPN]Xcmitqv\UL`_TokqszjT[S^[_zkdeuhV`KJZRzprimhacyzfzenufwxIPUZKSVTO^Y\uaaf'}
1728732919727,Auction{id=1497, itemName='xzabirtr', description='edybp aaolrmzxqxu qgd', initialBid=107153, reserve=108235, dateTime=2024-10-12T11:35:19.727Z, expires=2024-10-12T11:35:19.871Z, seller=1100, category=10, extra='K\wvsrtiejajzoulxssf_KWJH[lnjwpvqjiwsj]^V[a\ekndev[SSaRTsxbgdeNXSM[Soslorngyrfcqkvldrxsrbccxazggwd]V^\aKIaTROLJaJTUNbirxkhRR\TPWPW[_LPdozlmw`YMQO\_^_YRN^YSSV\korhtrRSJLIQwxzaonciurvbvmrljdvggwdbXR]UaOzikzavjccgdkVUWMMZoildgsdxvcbdLNNJJTytfalviagvkaaYKPaPaozzfvQ_JH]IxlhajgUL`SYWjopubyTWW_[XwjqxlvRSQVMKdsifpkNURWa^akfngvZQVa_]QVST]NUWWT`XZPN^`JU`_XJ`RIKZ]ZaWZXMard'}
1728732919727,Bid{auction=1400, bidder=2141, price=227903, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.727Z, extra='ctcqgcroiudngqoitbfx[P]U\SOaHL_QNJVUOUlrwlgyaRMSJR[]J``XezwxsqJUMNOIuslhbr^[ZWQ_U'}
1728732919727,Bid{auction=1408, bidder=2049, price=334786, channel='channel-4923', url='https://www.nexmark.com/ngm/xgnf/ewr/item.htm?query=1&channel_id=590872576', dateTime=2024-10-12T11:35:19.727Z, extra='nswfxeinaeSKZSUQzpvapmY]ZU[YpuxgzzIQN_aaIWHLNQfuiitxoemojxRTT\K[ovglrdkihtwdVT`['}
1728732919727,Bid{auction=1503, bidder=2101, price=189, channel='channel-8524', url='https://www.nexmark.com/cfg/yn_c/qmw/item.htm?query=1&channel_id=847511552', dateTime=2024-10-12T11:35:19.727Z, extra='xuspcrcmhmkyPKWRTOpstrzlO]^UU_N[\[\VweakzjykjslvozwizuJX[_VSywgryaWYWZYPr'}
1728732919727,Bid{auction=1400, bidder=2101, price=130380, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.727Z, extra=']UVQ^TshfigyUa_N[[IPZUZRUKO^V^hjrrxhsddusjalrxduxakrrdI[_U^Hcru'}
1728732919727,Bid{auction=1400, bidder=2081, price=209099, channel='channel-3519', url='https://www.nexmark.com/gzb/xjgt/ypg/item.htm?query=1&channel_id=38797312', dateTime=2024-10-12T11:35:19.727Z, extra='Q_]SZXsauwynUOJW`aKZL]VMnbfborRP`W]XVaHPZX`RYU`XZUTN_I[TVPa'}
1728732919727,Bid{auction=1468, bidder=2118, price=3998, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.727Z, extra='SQJ__SdjqrueYVZZLRkgmeuxfhskds^ZQaSSVRXQX`Y[HKX`hidgctN'}
1728732919727,Bid{auction=1495, bidder=2032, price=6722361, channel='channel-606', url='https://www.nexmark.com/jrn/uwh/rmpj/item.htm?query=1', dateTime=2024-10-12T11:35:19.727Z, extra='zjwhpwvfeJIOSTVbtilpukluclpKZJNSJLZHWHalyflzjPZW`\\dtbpgt\\RLR[OaZVK[ybchc'}
1728732919728,Bid{auction=1400, bidder=2101, price=2159, channel='channel-841', url='https://www.nexmark.com/xdgg/qiys/gzp_/item.htm?query=1&channel_id=1832910848', dateTime=2024-10-12T11:35:19.728Z, extra='K[mmutpplcgitryswexjyinmgggcuhun^ZP\_MoyzwtkchmsyxUXW`J\ajvkndhguspp[[[ORPa'}
1728732919728,Bid{auction=1423, bidder=2101, price=291412, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.728Z, extra='OZY`LP`NRXZWVYa]J]\W\ZcbwidzttuincTTa[]RIZHJ\]UN_HHM\NIV^JhcdmcfXP'}
1728732919728,Bid{auction=1425, bidder=2101, price=2462, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.728Z, extra='^M`U_^JHOJ\^tibqdjX^\_S_RLS_RYcvxhpaOXVPWUlqdwilQM_L_ZWKROWWI]IRNYvfhropMY\KP]'}
1728732919728,Bid{auction=1400, bidder=2101, price=211, channel='channel-7289', url='https://www.nexmark.com/pvd/ppep/_kd/item.htm?query=1&channel_id=1640497152', dateTime=2024-10-12T11:35:19.728Z, extra='USZIQunjmnylsvggdifxrdfizozijYN\R^JS`Y_L`zzjjvswffouygankkilokdrj][S'}
1728732919728,Bid{auction=1400, bidder=2101, price=5209066, channel='channel-4533', url='https://www.nexmark.com/mot/zqev/ids/item.htm?query=1&channel_id=1383596032', dateTime=2024-10-12T11:35:19.728Z, extra='wlroNHKRZ^ppzuuxZSKXH[dbgbnvQ^W^JMxpnlcsxmzeqdypgqobQ^VVQOjtluf'}
